2967: 7.626538, 6.548224 avg, 0.001000 rate, 13.387107 seconds, 189888 images
2968: 9.176512, 6.811053 avg, 0.001000 rate, 13.418397 seconds, 189952 images
2969: 8.046358, 6.934583 avg, 0.001000 rate, 13.399357 seconds, 190016 images
2970: 8.140195, 7.055144 avg, 0.001000 rate, 13.397625 seconds, 190080 images
2971: 8.294286, 7.179059 avg, 0.001000 rate, 12.868936 seconds, 190144 images
2972: 7.559129, 7.217066 avg, 0.001000 rate, 13.357097 seconds, 190208 images
2973: 7.188423, 7.214201 avg, 0.001000 rate, 13.365367 seconds, 190272 images
2974: 7.087552, 7.201537 avg, 0.001000 rate, 13.335297 seconds, 190336 images
2975: 7.126571, 7.194040 avg, 0.001000 rate, 13.365026 seconds, 190400 images
2976: 7.265707, 7.201207 avg, 0.001000 rate, 13.349656 seconds, 190464 images
2977: 6.151901, 7.096277 avg, 0.001000 rate, 13.394853 seconds, 190528 images
2978: 7.199199, 7.106569 avg, 0.001000 rate, 13.340938 seconds, 190592 images
2979: 7.675769, 7.163489 avg, 0.001000 rate, 13.345136 seconds, 190656 images
2980: 7.563178, 7.203458 avg, 0.001000 rate, 13.358432 seconds, 190720 images
2981: 6.781954, 7.161307 avg, 0.001000 rate, 9.386818 seconds, 190784 images
2982: 7.080271, 7.153203 avg, 0.001000 rate, 9.746367 seconds, 190848 images
2983: 6.919427, 7.129826 avg, 0.001000 rate, 9.757014 seconds, 190912 images
2984: 7.107636, 7.127607 avg, 0.001000 rate, 9.776030 seconds, 190976 images
2985: 5.929143, 7.007761 avg, 0.001000 rate, 9.754307 seconds, 191040 images
2986: 5.968558, 6.903840 avg, 0.001000 rate, 9.762608 seconds, 191104 images
2987: 6.318768, 6.845333 avg, 0.001000 rate, 9.771720 seconds, 191168 images
2988: 6.306957, 6.791495 avg, 0.001000 rate, 9.778117 seconds, 191232 images
2989: 7.060387, 6.818385 avg, 0.001000 rate, 9.743971 seconds, 191296 images
2990: 6.122019, 6.748748 avg, 0.001000 rate, 9.770458 seconds, 191360 images
2991: 7.553949, 6.829268 avg, 0.001000 rate, 13.693628 seconds, 191424 images
2992: 7.951500, 6.941491 avg, 0.001000 rate, 14.182302 seconds, 191488 images
2993: 8.711670, 7.118509 avg, 0.001000 rate, 14.128043 seconds, 191552 images
2994: 9.187431, 7.325401 avg, 0.001000 rate, 14.151856 seconds, 191616 images
2995: 8.998042, 7.492665 avg, 0.001000 rate, 14.121726 seconds, 191680 images
2996: 8.826348, 7.626034 avg, 0.001000 rate, 14.194616 seconds, 191744 images
2997: 8.974419, 7.760872 avg, 0.001000 rate, 14.140078 seconds, 191808 images
2998: 9.392989, 7.924084 avg, 0.001000 rate, 14.129374 seconds, 191872 images
2999: 8.912434, 8.022919 avg, 0.001000 rate, 14.130451 seconds, 191936 images
3000: 8.159318, 8.036558 avg, 0.001000 rate, 14.204998 seconds, 192000 images
3001: 7.582369, 7.991139 avg, 0.001000 rate, 9.937735 seconds, 192064 images
3002: 7.583076, 7.950333 avg, 0.001000 rate, 10.331847 seconds, 192128 images
3003: 7.392814, 7.894581 avg, 0.001000 rate, 10.349519 seconds, 192192 images
3004: 6.725248, 7.777648 avg, 0.001000 rate, 10.383942 seconds, 192256 images
3005: 6.005761, 7.600459 avg, 0.001000 rate, 10.319128 seconds, 192320 images
3006: 5.978161, 7.438229 avg, 0.001000 rate, 10.319883 seconds, 192384 images
3007: 6.659628, 7.360369 avg, 0.001000 rate, 10.356766 seconds, 192448 images
3008: 6.838016, 7.308134 avg, 0.001000 rate, 10.356899 seconds, 192512 images
3009: 6.732827, 7.250603 avg, 0.001000 rate, 10.316435 seconds, 192576 images
3010: 7.277683, 7.253311 avg, 0.001000 rate, 10.318601 seconds, 192640 images
3011: 6.895665, 7.217546 avg, 0.001000 rate, 9.896776 seconds, 192704 images
3012: 7.795540, 7.275346 avg, 0.001000 rate, 10.299069 seconds, 192768 images
3013: 7.581907, 7.306002 avg, 0.001000 rate, 10.337517 seconds, 192832 images
3014: 7.195086, 7.294910 avg, 0.001000 rate, 10.338495 seconds, 192896 images
3015: 7.455042, 7.310923 avg, 0.001000 rate, 10.302182 seconds, 192960 images
3016: 7.832062, 7.363037 avg, 0.001000 rate, 10.331714 seconds, 193024 images
3017: 6.445448, 7.271278 avg, 0.001000 rate, 10.304678 seconds, 193088 images
3018: 6.379937, 7.182144 avg, 0.001000 rate, 10.342961 seconds, 193152 images
3019: 6.018536, 7.065784 avg, 0.001000 rate, 10.376260 seconds, 193216 images
3020: 5.863565, 6.945562 avg, 0.001000 rate, 10.329158 seconds, 193280 images
3021: 6.249662, 6.875972 avg, 0.001000 rate, 8.237645 seconds, 193344 images
3022: 5.073447, 6.695719 avg, 0.001000 rate, 8.563962 seconds, 193408 images
3023: 5.765893, 6.602736 avg, 0.001000 rate, 8.615086 seconds, 193472 images
3024: 6.454973, 6.587960 avg, 0.001000 rate, 8.592486 seconds, 193536 images
3025: 5.658998, 6.495064 avg, 0.001000 rate, 8.565035 seconds, 193600 images
3026: 4.823189, 6.327876 avg, 0.001000 rate, 8.590287 seconds, 193664 images
3027: 5.344453, 6.229534 avg, 0.001000 rate, 8.576250 seconds, 193728 images
3028: 5.680491, 6.174629 avg, 0.001000 rate, 8.575717 seconds, 193792 images
3029: 4.909157, 6.048082 avg, 0.001000 rate, 8.627209 seconds, 193856 images
3030: 5.370492, 5.980323 avg, 0.001000 rate, 8.599034 seconds, 193920 images
3031: 6.422031, 6.024494 avg, 0.001000 rate, 9.459225 seconds, 193984 images
3032: 5.334159, 5.955460 avg, 0.001000 rate, 9.771839 seconds, 194048 images
3033: 6.277433, 5.987658 avg, 0.001000 rate, 9.761356 seconds, 194112 images
3034: 5.617538, 5.950645 avg, 0.001000 rate, 9.753609 seconds, 194176 images
3035: 6.480515, 6.003633 avg, 0.001000 rate, 9.794967 seconds, 194240 images
3036: 5.986140, 6.001884 avg, 0.001000 rate, 9.805483 seconds, 194304 images
3037: 6.052588, 6.006954 avg, 0.001000 rate, 9.803998 seconds, 194368 images
3038: 6.985496, 6.104808 avg, 0.001000 rate, 9.814596 seconds, 194432 images
3039: 6.114537, 6.105781 avg, 0.001000 rate, 9.740680 seconds, 194496 images
3040: 5.850750, 6.080278 avg, 0.001000 rate, 9.782044 seconds, 194560 images
3041: 5.530673, 6.025317 avg, 0.001000 rate, 4.644620 seconds, 194624 images
3042: 6.469974, 6.069783 avg, 0.001000 rate, 4.847110 seconds, 194688 images
3043: 5.797388, 6.042543 avg, 0.001000 rate, 4.848855 seconds, 194752 images
3044: 5.495841, 5.987873 avg, 0.001000 rate, 4.849239 seconds, 194816 images
3045: 4.688846, 5.857970 avg, 0.001000 rate, 4.846404 seconds, 194880 images
3046: 4.324740, 5.704647 avg, 0.001000 rate, 4.847988 seconds, 194944 images
3047: 5.184824, 5.652665 avg, 0.001000 rate, 4.846975 seconds, 195008 images
3048: 4.669871, 5.554385 avg, 0.001000 rate, 4.845892 seconds, 195072 images
3049: 5.451566, 5.544103 avg, 0.001000 rate, 4.844481 seconds, 195136 images
3050: 4.552352, 5.444928 avg, 0.001000 rate, 4.847962 seconds, 195200 images
3051: 6.715730, 5.572008 avg, 0.001000 rate, 9.932148 seconds, 195264 images
3052: 6.442751, 5.659082 avg, 0.001000 rate, 10.365511 seconds, 195328 images
3053: 5.907280, 5.683902 avg, 0.001000 rate, 10.379495 seconds, 195392 images
3054: 7.451736, 5.860686 avg, 0.001000 rate, 10.390758 seconds, 195456 images
3055: 7.882654, 6.062882 avg, 0.001000 rate, 10.368733 seconds, 195520 images
3056: 7.826784, 6.239273 avg, 0.001000 rate, 10.356590 seconds, 195584 images
3057: 7.645974, 6.379943 avg, 0.001000 rate, 10.365613 seconds, 195648 images
3058: 8.222031, 6.564152 avg, 0.001000 rate, 10.362413 seconds, 195712 images
3059: 7.704515, 6.678188 avg, 0.001000 rate, 10.376029 seconds, 195776 images
3060: 8.568318, 6.867201 avg, 0.001000 rate, 10.338631 seconds, 195840 images
3061: 7.038527, 6.884334 avg, 0.001000 rate, 8.233540 seconds, 195904 images
3062: 6.190683, 6.814969 avg, 0.001000 rate, 8.590409 seconds, 195968 images
3063: 6.005213, 6.733994 avg, 0.001000 rate, 8.567987 seconds, 196032 images
3064: 5.031506, 6.563745 avg, 0.001000 rate, 8.564221 seconds, 196096 images
3065: 5.075457, 6.414916 avg, 0.001000 rate, 8.583471 seconds, 196160 images
3066: 4.416224, 6.215047 avg, 0.001000 rate, 8.568055 seconds, 196224 images
3067: 4.967612, 6.090303 avg, 0.001000 rate, 8.576127 seconds, 196288 images
3068: 5.263530, 6.007626 avg, 0.001000 rate, 8.586246 seconds, 196352 images
3069: 5.955856, 6.002449 avg, 0.001000 rate, 8.573064 seconds, 196416 images
3070: 5.295391, 5.931743 avg, 0.001000 rate, 8.585324 seconds, 196480 images
3071: 5.282006, 5.866769 avg, 0.001000 rate, 4.647473 seconds, 196544 images
3072: 6.102042, 5.890296 avg, 0.001000 rate, 4.847206 seconds, 196608 images
3073: 5.850235, 5.886291 avg, 0.001000 rate, 4.846533 seconds, 196672 images
3074: 5.250309, 5.822692 avg, 0.001000 rate, 4.848214 seconds, 196736 images
3075: 6.027709, 5.843194 avg, 0.001000 rate, 4.847882 seconds, 196800 images
3076: 5.609794, 5.819854 avg, 0.001000 rate, 4.848219 seconds, 196864 images
3077: 4.198854, 5.657754 avg, 0.001000 rate, 4.847668 seconds, 196928 images
3078: 4.660170, 5.557995 avg, 0.001000 rate, 4.847855 seconds, 196992 images
3079: 4.451885, 5.447384 avg, 0.001000 rate, 4.846513 seconds, 197056 images
3080: 4.342361, 5.336882 avg, 0.001000 rate, 4.849205 seconds, 197120 images
3081: 7.034544, 5.506648 avg, 0.001000 rate, 12.835557 seconds, 197184 images
3082: 6.710690, 5.627052 avg, 0.001000 rate, 13.288499 seconds, 197248 images
3083: 6.661512, 5.730498 avg, 0.001000 rate, 13.338385 seconds, 197312 images
3084: 7.122484, 5.869697 avg, 0.001000 rate, 13.374769 seconds, 197376 images
3085: 7.512503, 6.033978 avg, 0.001000 rate, 13.320836 seconds, 197440 images
3086: 9.209567, 6.351536 avg, 0.001000 rate, 13.382114 seconds, 197504 images
3087: 8.749966, 6.591379 avg, 0.001000 rate, 13.347945 seconds, 197568 images
3088: 8.482792, 6.780520 avg, 0.001000 rate, 13.335128 seconds, 197632 images
3089: 8.282743, 6.930743 avg, 0.001000 rate, 13.329387 seconds, 197696 images
3090: 8.487919, 7.086460 avg, 0.001000 rate, 13.388071 seconds, 197760 images
3091: 7.323421, 7.110156 avg, 0.001000 rate, 9.930576 seconds, 197824 images
3092: 8.214558, 7.220596 avg, 0.001000 rate, 10.299726 seconds, 197888 images
3093: 7.273602, 7.225897 avg, 0.001000 rate, 10.403197 seconds, 197952 images
3094: 6.167902, 7.120097 avg, 0.001000 rate, 10.391747 seconds, 198016 images
3095: 6.057168, 7.013804 avg, 0.001000 rate, 10.344261 seconds, 198080 images
3096: 5.327687, 6.845193 avg, 0.001000 rate, 10.364550 seconds, 198144 images
3097: 5.904742, 6.751148 avg, 0.001000 rate, 10.312961 seconds, 198208 images
3098: 6.326271, 6.708660 avg, 0.001000 rate, 10.358095 seconds, 198272 images
3099: 6.036191, 6.641413 avg, 0.001000 rate, 10.346908 seconds, 198336 images
3100: 6.584540, 6.635726 avg, 0.001000 rate, 10.350542 seconds, 198400 images
3101: 6.014965, 6.573650 avg, 0.001000 rate, 4.647396 seconds, 198464 images
3102: 5.746008, 6.490886 avg, 0.001000 rate, 4.850111 seconds, 198528 images
3103: 6.148859, 6.456683 avg, 0.001000 rate, 4.850351 seconds, 198592 images
3104: 5.383097, 6.349325 avg, 0.001000 rate, 4.849285 seconds, 198656 images
3105: 5.793686, 6.293761 avg, 0.001000 rate, 4.851924 seconds, 198720 images
3106: 4.814877, 6.145873 avg, 0.001000 rate, 4.852667 seconds, 198784 images
3107: 3.991050, 5.930390 avg, 0.001000 rate, 4.851031 seconds, 198848 images
3108: 4.483601, 5.785711 avg, 0.001000 rate, 4.849546 seconds, 198912 images
3109: 3.887176, 5.595858 avg, 0.001000 rate, 4.852768 seconds, 198976 images
3110: 3.860217, 5.422294 avg, 0.001000 rate, 4.851874 seconds, 199040 images
3111: 6.804452, 5.560510 avg, 0.001000 rate, 9.979599 seconds, 199104 images
3112: 6.584820, 5.662941 avg, 0.001000 rate, 10.322765 seconds, 199168 images
3113: 6.611436, 5.757790 avg, 0.001000 rate, 10.293830 seconds, 199232 images
3114: 6.500191, 5.832030 avg, 0.001000 rate, 10.327641 seconds, 199296 images
3115: 7.781106, 6.026938 avg, 0.001000 rate, 10.296880 seconds, 199360 images
3116: 7.847195, 6.208963 avg, 0.001000 rate, 10.315479 seconds, 199424 images
3117: 8.134505, 6.401517 avg, 0.001000 rate, 10.315302 seconds, 199488 images
3118: 7.679646, 6.529330 avg, 0.001000 rate, 10.324406 seconds, 199552 images
3119: 7.124240, 6.588821 avg, 0.001000 rate, 10.315253 seconds, 199616 images
3120: 8.234394, 6.753379 avg, 0.001000 rate, 10.349775 seconds, 199680 images
3121: 6.104409, 6.688482 avg, 0.001000 rate, 8.239194 seconds, 199744 images
3122: 6.647510, 6.684385 avg, 0.001000 rate, 8.593153 seconds, 199808 images
3123: 6.402553, 6.656202 avg, 0.001000 rate, 8.556994 seconds, 199872 images
3124: 4.981082, 6.488690 avg, 0.001000 rate, 8.591137 seconds, 199936 images
3125: 5.616323, 6.401453 avg, 0.001000 rate, 8.569153 seconds, 200000 images
3126: 4.969332, 6.258241 avg, 0.001000 rate, 8.611275 seconds, 200064 images
3127: 4.878325, 6.120249 avg, 0.001000 rate, 8.591745 seconds, 200128 images
3128: 5.033160, 6.011540 avg, 0.001000 rate, 8.586503 seconds, 200192 images
3129: 4.806612, 5.891047 avg, 0.001000 rate, 8.565077 seconds, 200256 images
3130: 4.947884, 5.796731 avg, 0.001000 rate, 8.570499 seconds, 200320 images
3131: 4.934258, 5.710484 avg, 0.001000 rate, 6.451521 seconds, 200384 images
3132: 5.052882, 5.644723 avg, 0.001000 rate, 6.723503 seconds, 200448 images
3133: 4.685359, 5.548787 avg, 0.001000 rate, 6.739019 seconds, 200512 images
3134: 4.664689, 5.460377 avg, 0.001000 rate, 6.727093 seconds, 200576 images
3135: 4.042403, 5.318580 avg, 0.001000 rate, 6.736475 seconds, 200640 images
3136: 4.782788, 5.265000 avg, 0.001000 rate, 6.715522 seconds, 200704 images
3137: 4.387347, 5.177235 avg, 0.001000 rate, 6.728162 seconds, 200768 images
3138: 4.482718, 5.107783 avg, 0.001000 rate, 6.741226 seconds, 200832 images
3139: 4.609854, 5.057991 avg, 0.001000 rate, 6.751424 seconds, 200896 images
3140: 4.248521, 4.977044 avg, 0.001000 rate, 6.721459 seconds, 200960 images
3141: 4.604497, 4.939789 avg, 0.001000 rate, 9.557172 seconds, 201024 images
3142: 5.947936, 5.040604 avg, 0.001000 rate, 9.808541 seconds, 201088 images
3143: 5.341776, 5.070721 avg, 0.001000 rate, 9.820786 seconds, 201152 images
3144: 5.941728, 5.157822 avg, 0.001000 rate, 9.788118 seconds, 201216 images
3145: 6.916531, 5.333693 avg, 0.001000 rate, 9.811461 seconds, 201280 images
3146: 7.273830, 5.527706 avg, 0.001000 rate, 9.820765 seconds, 201344 images
3147: 7.061483, 5.681084 avg, 0.001000 rate, 9.832731 seconds, 201408 images
3148: 7.045248, 5.817500 avg, 0.001000 rate, 9.775252 seconds, 201472 images
3149: 5.603376, 5.796088 avg, 0.001000 rate, 9.787741 seconds, 201536 images
3150: 5.899241, 5.806403 avg, 0.001000 rate, 9.773632 seconds, 201600 images
3151: 4.362320, 5.661995 avg, 0.001000 rate, 4.644116 seconds, 201664 images
3152: 4.924150, 5.588211 avg, 0.001000 rate, 4.845939 seconds, 201728 images
3153: 5.111485, 5.540538 avg, 0.001000 rate, 4.846695 seconds, 201792 images
3154: 4.349552, 5.421439 avg, 0.001000 rate, 4.844149 seconds, 201856 images
3155: 3.617324, 5.241028 avg, 0.001000 rate, 4.846273 seconds, 201920 images
3156: 3.650910, 5.082016 avg, 0.001000 rate, 4.847084 seconds, 201984 images
3157: 3.719217, 4.945736 avg, 0.001000 rate, 4.846876 seconds, 202048 images
3158: 3.587184, 4.809881 avg, 0.001000 rate, 4.846502 seconds, 202112 images
3159: 4.146366, 4.743529 avg, 0.001000 rate, 4.846135 seconds, 202176 images
3160: 4.188943, 4.688071 avg, 0.001000 rate, 4.846511 seconds, 202240 images
3161: 3.825881, 4.601852 avg, 0.001000 rate, 5.419021 seconds, 202304 images
3162: 4.287000, 4.570367 avg, 0.001000 rate, 5.652156 seconds, 202368 images
3163: 4.149641, 4.528294 avg, 0.001000 rate, 5.652288 seconds, 202432 images
3164: 4.830725, 4.558537 avg, 0.001000 rate, 5.668962 seconds, 202496 images
3165: 4.377912, 4.540474 avg, 0.001000 rate, 5.654225 seconds, 202560 images
3166: 4.442369, 4.530664 avg, 0.001000 rate, 5.652217 seconds, 202624 images
3167: 4.860920, 4.563690 avg, 0.001000 rate, 5.652994 seconds, 202688 images
3168: 3.350405, 4.442361 avg, 0.001000 rate, 5.654715 seconds, 202752 images
3169: 3.416385, 4.339764 avg, 0.001000 rate, 5.672414 seconds, 202816 images
3170: 3.815040, 4.287292 avg, 0.001000 rate, 5.653567 seconds, 202880 images
3171: 7.130312, 4.571594 avg, 0.001000 rate, 15.127883 seconds, 202944 images
3172: 8.282766, 4.942711 avg, 0.001000 rate, 15.726692 seconds, 203008 images
3173: 7.955327, 5.243972 avg, 0.001000 rate, 15.820881 seconds, 203072 images
3174: 7.688168, 5.488392 avg, 0.001000 rate, 15.719598 seconds, 203136 images
3175: 9.294591, 5.869012 avg, 0.001000 rate, 15.700539 seconds, 203200 images
3176: 9.009942, 6.183105 avg, 0.001000 rate, 15.754801 seconds, 203264 images
3177: 10.406974, 6.605492 avg, 0.001000 rate, 15.685549 seconds, 203328 images
3178: 10.906517, 7.035594 avg, 0.001000 rate, 15.674678 seconds, 203392 images
3179: 10.170406, 7.349075 avg, 0.001000 rate, 15.750105 seconds, 203456 images
3180: 10.824565, 7.696624 avg, 0.001000 rate, 15.773073 seconds, 203520 images
3181: 7.373706, 7.664332 avg, 0.001000 rate, 5.419480 seconds, 203584 images
3182: 7.772041, 7.675103 avg, 0.001000 rate, 5.641637 seconds, 203648 images
3183: 7.428889, 7.650482 avg, 0.001000 rate, 5.641737 seconds, 203712 images
3184: 6.264194, 7.511853 avg, 0.001000 rate, 5.643229 seconds, 203776 images
3185: 5.592761, 7.319943 avg, 0.001000 rate, 5.641778 seconds, 203840 images
3186: 3.947557, 6.982705 avg, 0.001000 rate, 5.640543 seconds, 203904 images
3187: 4.759581, 6.760392 avg, 0.001000 rate, 5.640446 seconds, 203968 images
3188: 3.120601, 6.396413 avg, 0.001000 rate, 5.637829 seconds, 204032 images
3189: 4.319428, 6.188715 avg, 0.001000 rate, 5.647168 seconds, 204096 images
3190: 4.481455, 6.017989 avg, 0.001000 rate, 5.639928 seconds, 204160 images
3191: 6.835330, 6.099723 avg, 0.001000 rate, 13.639165 seconds, 204224 images
3192: 6.463249, 6.136075 avg, 0.001000 rate, 14.182084 seconds, 204288 images
3193: 7.824168, 6.304885 avg, 0.001000 rate, 14.176538 seconds, 204352 images
3194: 8.527504, 6.527147 avg, 0.001000 rate, 14.131828 seconds, 204416 images
3195: 8.734075, 6.747839 avg, 0.001000 rate, 14.135827 seconds, 204480 images
3196: 10.541282, 7.127184 avg, 0.001000 rate, 14.144955 seconds, 204544 images
3197: 10.188793, 7.433345 avg, 0.001000 rate, 14.100047 seconds, 204608 images
3198: 10.052001, 7.695210 avg, 0.001000 rate, 14.098532 seconds, 204672 images
3199: 9.904615, 7.916151 avg, 0.001000 rate, 14.156255 seconds, 204736 images
3200: 9.863145, 8.110850 avg, 0.001000 rate, 14.110066 seconds, 204800 images
3201: 9.471793, 8.246944 avg, 0.001000 rate, 7.582208 seconds, 204864 images
3202: 8.520668, 8.274317 avg, 0.001000 rate, 7.913055 seconds, 204928 images
3203: 7.163914, 8.163277 avg, 0.001000 rate, 7.900387 seconds, 204992 images
3204: 7.328879, 8.079837 avg, 0.001000 rate, 7.901322 seconds, 205056 images
3205: 5.873018, 7.859155 avg, 0.001000 rate, 7.888553 seconds, 205120 images
3206: 4.450158, 7.518255 avg, 0.001000 rate, 7.891267 seconds, 205184 images
3207: 4.779201, 7.244350 avg, 0.001000 rate, 7.897924 seconds, 205248 images
3208: 4.546912, 6.974606 avg, 0.001000 rate, 7.913542 seconds, 205312 images
3209: 4.265855, 6.703731 avg, 0.001000 rate, 7.906268 seconds, 205376 images
3210: 3.574156, 6.390774 avg, 0.001000 rate, 7.912835 seconds, 205440 images
3211: 3.803155, 6.132012 avg, 0.001000 rate, 6.487058 seconds, 205504 images
3212: 3.522645, 5.871075 avg, 0.001000 rate, 6.734943 seconds, 205568 images
3213: 4.379086, 5.721876 avg, 0.001000 rate, 6.740437 seconds, 205632 images
3214: 3.945520, 5.544240 avg, 0.001000 rate, 6.735542 seconds, 205696 images
3215: 4.556875, 5.445504 avg, 0.001000 rate, 6.739741 seconds, 205760 images
3216: 5.067876, 5.407742 avg, 0.001000 rate, 6.743049 seconds, 205824 images
3217: 5.423058, 5.409273 avg, 0.001000 rate, 6.724997 seconds, 205888 images
3218: 4.731996, 5.341546 avg, 0.001000 rate, 6.765003 seconds, 205952 images
3219: 5.219855, 5.329377 avg, 0.001000 rate, 6.730649 seconds, 206016 images
3220: 4.772021, 5.273641 avg, 0.001000 rate, 6.734485 seconds, 206080 images
3221: 4.798233, 5.226100 avg, 0.001000 rate, 6.495126 seconds, 206144 images
3222: 5.030275, 5.206518 avg, 0.001000 rate, 6.770287 seconds, 206208 images
3223: 4.388906, 5.124757 avg, 0.001000 rate, 6.754868 seconds, 206272 images
3224: 3.914066, 5.003688 avg, 0.001000 rate, 6.755514 seconds, 206336 images
3225: 4.060854, 4.909405 avg, 0.001000 rate, 6.743264 seconds, 206400 images
3226: 3.517674, 4.770232 avg, 0.001000 rate, 6.753612 seconds, 206464 images
3227: 3.978558, 4.691064 avg, 0.001000 rate, 6.754247 seconds, 206528 images
3228: 4.067678, 4.628726 avg, 0.001000 rate, 6.748963 seconds, 206592 images
3229: 4.721470, 4.638000 avg, 0.001000 rate, 6.760301 seconds, 206656 images
3230: 4.077583, 4.581958 avg, 0.001000 rate, 6.763214 seconds, 206720 images
3231: 5.024147, 4.626177 avg, 0.001000 rate, 5.410998 seconds, 206784 images
3232: 5.498972, 4.713457 avg, 0.001000 rate, 5.642639 seconds, 206848 images
3233: 5.393192, 4.781430 avg, 0.001000 rate, 5.643636 seconds, 206912 images
3234: 4.164537, 4.719741 avg, 0.001000 rate, 5.642134 seconds, 206976 images
3235: 3.988626, 4.646629 avg, 0.001000 rate, 5.643240 seconds, 207040 images
3236: 4.672640, 4.649230 avg, 0.001000 rate, 5.642659 seconds, 207104 images
3237: 4.402716, 4.624579 avg, 0.001000 rate, 5.643776 seconds, 207168 images
3238: 3.720174, 4.534138 avg, 0.001000 rate, 5.642858 seconds, 207232 images
3239: 2.865660, 4.367290 avg, 0.001000 rate, 5.641395 seconds, 207296 images
3240: 4.062687, 4.336830 avg, 0.001000 rate, 5.640066 seconds, 207360 images
3241: 3.994439, 4.302591 avg, 0.001000 rate, 6.486487 seconds, 207424 images
3242: 3.334212, 4.205753 avg, 0.001000 rate, 6.750454 seconds, 207488 images
3243: 4.409688, 4.226146 avg, 0.001000 rate, 6.750431 seconds, 207552 images
3244: 3.574975, 4.161029 avg, 0.001000 rate, 6.746200 seconds, 207616 images
3245: 4.031992, 4.148125 avg, 0.001000 rate, 6.760494 seconds, 207680 images
3246: 4.209459, 4.154259 avg, 0.001000 rate, 6.756368 seconds, 207744 images
3247: 4.795051, 4.218338 avg, 0.001000 rate, 6.751516 seconds, 207808 images
3248: 4.612327, 4.257737 avg, 0.001000 rate, 6.743572 seconds, 207872 images
3249: 3.907426, 4.222706 avg, 0.001000 rate, 6.758274 seconds, 207936 images
3250: 4.216249, 4.222060 avg, 0.001000 rate, 6.770668 seconds, 208000 images
3251: 7.164970, 4.516351 avg, 0.001000 rate, 13.635493 seconds, 208064 images
3252: 7.501655, 4.814881 avg, 0.001000 rate, 14.142276 seconds, 208128 images
3253: 6.887236, 5.022117 avg, 0.001000 rate, 14.152456 seconds, 208192 images
3254: 7.374731, 5.257378 avg, 0.001000 rate, 14.191421 seconds, 208256 images
3255: 8.476757, 5.579316 avg, 0.001000 rate, 14.142481 seconds, 208320 images
3256: 9.024896, 5.923874 avg, 0.001000 rate, 14.187641 seconds, 208384 images
3257: 8.453822, 6.176869 avg, 0.001000 rate, 14.221263 seconds, 208448 images
3258: 8.933037, 6.452486 avg, 0.001000 rate, 14.126648 seconds, 208512 images
3259: 8.524090, 6.659646 avg, 0.001000 rate, 14.214239 seconds, 208576 images
3260: 7.655427, 6.759224 avg, 0.001000 rate, 14.124279 seconds, 208640 images
3261: 7.400148, 6.823317 avg, 0.001000 rate, 8.252406 seconds, 208704 images
3262: 6.735002, 6.814485 avg, 0.001000 rate, 8.609455 seconds, 208768 images
3263: 5.912057, 6.724242 avg, 0.001000 rate, 8.559539 seconds, 208832 images
3264: 5.181506, 6.569969 avg, 0.001000 rate, 8.568669 seconds, 208896 images
3265: 4.650004, 6.377972 avg, 0.001000 rate, 8.591750 seconds, 208960 images
3266: 4.797480, 6.219923 avg, 0.001000 rate, 8.567632 seconds, 209024 images
3267: 4.152015, 6.013132 avg, 0.001000 rate, 8.588152 seconds, 209088 images
3268: 4.081194, 5.819938 avg, 0.001000 rate, 8.587645 seconds, 209152 images
3269: 4.777974, 5.715742 avg, 0.001000 rate, 8.590428 seconds, 209216 images
3270: 5.007927, 5.644960 avg, 0.001000 rate, 8.584175 seconds, 209280 images
3271: 7.004715, 5.780936 avg, 0.001000 rate, 13.700813 seconds, 209344 images
3272: 6.802883, 5.883131 avg, 0.001000 rate, 14.156198 seconds, 209408 images
3273: 6.894155, 5.984233 avg, 0.001000 rate, 14.169802 seconds, 209472 images
3274: 7.426769, 6.128487 avg, 0.001000 rate, 14.192170 seconds, 209536 images
3275: 7.776457, 6.293283 avg, 0.001000 rate, 14.143170 seconds, 209600 images
3276: 9.575149, 6.621470 avg, 0.001000 rate, 14.156950 seconds, 209664 images
3277: 8.473954, 6.806718 avg, 0.001000 rate, 14.122174 seconds, 209728 images
3278: 8.374809, 6.963528 avg, 0.001000 rate, 14.162528 seconds, 209792 images
3279: 8.210616, 7.088236 avg, 0.001000 rate, 14.163379 seconds, 209856 images
3280: 8.605140, 7.239927 avg, 0.001000 rate, 14.137849 seconds, 209920 images
3281: 5.829893, 7.098924 avg, 0.001000 rate, 8.251942 seconds, 209984 images
3282: 5.853561, 6.974388 avg, 0.001000 rate, 8.586770 seconds, 210048 images
3283: 5.431757, 6.820125 avg, 0.001000 rate, 8.573419 seconds, 210112 images
3284: 5.251404, 6.663252 avg, 0.001000 rate, 8.596875 seconds, 210176 images
3285: 5.673167, 6.564244 avg, 0.001000 rate, 8.633048 seconds, 210240 images
3286: 4.101122, 6.317932 avg, 0.001000 rate, 8.583425 seconds, 210304 images
3287: 4.483198, 6.134458 avg, 0.001000 rate, 8.606692 seconds, 210368 images
3288: 4.906524, 6.011665 avg, 0.001000 rate, 8.584439 seconds, 210432 images
3289: 4.596202, 5.870119 avg, 0.001000 rate, 8.603207 seconds, 210496 images
3290: 4.837397, 5.766847 avg, 0.001000 rate, 8.586153 seconds, 210560 images
3291: 5.839519, 5.774114 avg, 0.001000 rate, 9.408754 seconds, 210624 images
